"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
14.6070786007214,9.21498374082148,6.87237426405773,6.8009203998372,8.21213126881048,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14.7722963835384,7.33538086875342,8.56134274508804,7.73869751719758,8.57052747858688,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
13.377028256215,7.78208307223395,7.47269283863716,7.73850823636167,5.79740064684302,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
14.7984203516703,7.90988019085489,6.13738879095763,9.89160251803696,8.80693291313946,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
13.9046731289907,8.18247905932367,8.20072280010208,7.74910030537285,8.97619659663178,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
15.7949838988041,9.96755658416077,9.21504689031281,9.27623912924901,9.52005623024888,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
13.7171086191082,8.62534931278788,6.37802099459805,6.05024088989012,7.2868064220529,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
14.0170280782847,8.13871824298985,9.78734409087338,9.59169242531061,5.18529290799052,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
12.4519932881578,5.60603196150623,6.42120197764598,6.26150105963461,6.8134667375125,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
15.2348291546256,7.59576878044754,8.3768259070348,6.38649114291184,9.01456804480404,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
13.9536627396267,5.3714183869306,8.20759525988251,7.86770237493329,6.52172236936167,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
14.7196109819264,8.958010294009,7.40403427742422,6.10935873119161,7.39549653837457,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0
13.7039276519675,8.11979916878045,9.86845741048455,8.47760388627648,7.73967059678398,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
13.9036813039327,7.75754066184163,6.65848332107998,9.00607263785787,6.03746438748203,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1
15.3694601647607,6.7968078609556,8.60209273872897,7.45509027503431,9.00806029327214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14.9436563624241,5.75794447795488,9.78292783838697,9.20850253198296,9.58196192164905,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1
16.9138003781298,8.50515864673071,9.28829218726605,9.99265468213707,9.74707855144516,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1
14.5423106542791,9.2002110928297,7.80008367379196,6.56502032652497,8.59937458881177,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0
14.0472900546094,6.16097023361363,7.12068975437433,5.78304806840606,8.52930217748508,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13.5652373390521,8.79798318375833,9.52381547540426,7.69207482691854,8.01265705260448,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
13.9832814070793,5.60737279243767,7.44231463875622,9.49935188400559,5.40426409454085,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14.1364650536148,6.98183683212847,8.72950808028691,9.7048956353683,5.68456479348242,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
14.1810072287414,8.85940129635856,8.97610494168475,5.33956701634452,9.41629891400225,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
14.7933175870715,9.48701058281586,8.90107498969883,9.09385498147458,5.29241340933368,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
14.8699750000669,7.93589562759735,7.37365636392497,9.22824314213358,7.72348466562107,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
15.5826526105151,9.58603664068505,9.49740785872564,9.83532213838771,8.32030178979039,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14.3680478622801,7.87954181549139,9.598410356557,9.11145094665699,7.53801836050116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
14.5634508407638,9.20454235863872,5.0606706563849,6.99314231867902,9.60596781340428,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
14.9154916137393,9.02486246544868,5.37784867337905,7.09820824209601,8.03090740577318,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
13.2541255339876,5.12744841049425,9.51189365820028,6.74654633388855,8.02196759963408,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
15.0894385142998,9.84914983971976,5.94570318120532,7.17531847883947,7.34273076057434,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
14.6527680833867,8.83039158419706,8.65485071553849,6.92153461743146,6.413552549202,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
13.1368033793987,6.65923420106992,9.52353414963,5.44960546074435,6.12052292446606,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
14.6611618647505,5.93984819366597,6.5655490278732,9.63242165627889,8.67416486376897,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
15.1333211785359,8.68071268661879,8.11448489897884,7.24949424504302,9.70631569158286,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0
14.4866309014812,8.718443128746,6.44075603340752,9.41417697235011,7.72964949836023,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
14.8438077038092,8.68329771910794,5.41799070313573,5.76031665201299,8.3166841219645,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14.0572182368287,8.95042288699187,8.1381473748479,8.1986690685153,9.47854080353864,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1
14.6670747409751,5.09843011619523,6.87661000993103,9.90337135037407,7.18553374172188,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
14.5198549426715,9.10116947954521,7.83130727359094,8.68952952441759,6.24124107998796,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
15.1881535309257,9.79710798710585,8.8312877365388,7.60259841801599,7.61323870625347,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14.8359757632826,5.81186486640945,6.9225173513405,8.69246688322164,8.04400599910878,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11.6220771917571,7.23860445898026,8.86330165318213,7.85551413660869,5.61944797635078,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1
14.9612548781835,5.02044939552434,8.51669471245259,9.86716957064345,8.04062215844169,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
14.5163395929817,9.85660218866542,9.3908599880524,9.67369745951146,5.89351584552787,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13.3783908641451,8.07181819458492,6.69484638841823,6.69656648649834,6.7315461311955,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
16.2303871194682,8.59258505282924,7.249499988975,9.06606404227205,8.36787482607178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
14.5800086045525,9.25566533813253,5.10204390389845,6.19629684253596,6.79265788407065,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
15.3492885590867,8.74271083739586,7.54188396269456,7.10261428030208,7.58234320790507,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0
15.2515430429395,8.42309812549502,6.09457570360973,9.2005043127574,8.46595162060112,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
14.165360858263,9.96005008229986,6.79479866637848,5.19669070839882,9.48686524527147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
14.3720235086032,6.54772656504065,5.17591765732504,6.85462064342573,6.8329829943832,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0
15.279805509605,8.19112031487748,5.17809452838264,8.37266452959739,7.18216079636477,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0
12.2995472169428,5.71223237086087,8.01339998142794,5.49137999420054,5.61906946706586,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0
14.455635413045,5.87380400160328,9.4834918633569,6.06691970257089,6.42208337900229,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
12.8903581016531,5.91289792675525,7.52833512844518,6.99832218699157,7.06935451598838,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
14.8707854066312,7.88363654515706,6.48849641322158,8.47009015968069,7.9498374229297,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15.7119211598888,9.85019555664621,9.11394000169821,5.46871516155079,7.89397595450282,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12.4025418502143,5.73467564187013,7.44356537354179,5.00963202328421,5.99342179251835,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12.6479976464788,5.84269805345684,7.44723345851526,6.31832965649664,7.68706769566052,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
12.7413998512413,5.18144324887544,6.94033672451042,6.06291003176011,5.99003015668131,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0
15.0964931211699,7.83438632497564,9.14925335440785,5.89226204436272,6.74140843795612,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
12.2839898241352,6.4507263910491,7.67642709426582,7.07753142574802,5.98007201217115,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1
13.8917882536533,7.92354573379271,5.72783842217177,5.16363973147236,6.73341549234465,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.1171318385238,8.48402250325307,9.38513709465042,6.42948933760636,7.13123750756495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16.2890784070403,7.48498256551102,6.78656289121136,7.83094033715315,9.97074371320195,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0
13.6632258965936,5.29004385694861,8.48361990065314,6.05319856200367,6.84723353595473,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
13.4492374539974,8.61661712871864,9.03487765230238,8.19546902435832,8.19232359179296,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0
13.0819001501402,5.48213615897112,8.07126752333716,8.28666581423022,7.56863050395623,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14.2973201315226,6.48466966347769,8.84903094731271,8.76207502675243,6.68829765752889,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0
14.7594441778047,7.9008472757414,8.39221558067948,9.86063792253844,6.0858338791877,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
15.5741043642094,9.86919428687543,6.74182228161953,7.13411143864505,9.85357325640507,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
13.8746661710115,7.43426888249815,8.54765809141099,8.0596801545471,8.47083358210512,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
14.155020583817,7.77862083166838,8.68111916584894,5.78120012418367,9.43047341075726,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0
14.5944518535791,9.58923146361485,6.66180256521329,6.06852349592373,8.22131188819185,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
16.3790083325355,9.93191260611638,5.77698388020508,9.28750845254399,9.47049864451401,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13.3421779759816,6.34062554454431,6.5270792262163,5.10475935530849,8.61593255656771,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12.8918179666302,5.95087248482741,7.05140354577452,8.34982443950139,5.04488352336921,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
15.1988006899786,8.52005864842795,9.0400883438997,6.6118666890543,9.54651958774775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
11.503245163532,7.63470871257596,9.55542341456749,6.16076159756631,5.39907078724355,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0
14.4493986010512,7.69587661721744,9.85592682263814,5.4723788285628,5.47827446134761,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
14.3687696158406,8.1949770078063,5.05344524746761,5.71842956822366,9.76890386082232,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.1984197312972,6.71077317092568,9.03481651912443,6.29949614172801,9.41185520496219,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
15.0077125487248,8.58668234432116,6.84673014678992,7.0531517919153,7.5360760348849,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
13.4808284237745,9.86659064772539,7.84778978209943,7.56742400932126,5.66342027042992,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15.4766677100566,7.70587464794517,9.29102100199088,9.34524024371058,7.32917505665682,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1
14.8388761944751,7.56441874895245,6.81281914934516,8.85732417926192,6.01865035598166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
13.8315130021423,9.38850024598651,8.87554449262097,6.23064940911718,7.55313292029314,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0
14.9601361788927,7.9361973318737,9.35721401590854,9.70044354442507,8.62681673490442,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13.9234810242505,8.47910122363828,8.82763413712382,5.75008528772742,8.54187444783747,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
16.2470467282479,9.64148107683286,5.02300409483723,8.46494242781773,9.34250598889776,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12.9162741614453,5.16339734429494,9.59898530622013,7.96132543124259,6.84888869174756,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15.8776208917299,8.03783581592143,5.69442488253117,8.4984794864431,9.89504862576723,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
14.1078366816157,5.07589496439323,8.61392984283157,9.70335180521943,7.89152856101282,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0
14.7990389756154,8.74661126523279,7.07875176914968,8.99764651549049,6.14556919550523,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
14.8113791725309,8.39844104135409,6.67127524735406,7.54268336575478,9.63698223349638,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
14.1644414163238,9.85321308602579,9.23234092537314,8.90920304576866,7.18789852457121,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1
15.2858564646687,5.5596489040181,7.33840354136191,7.83510376582853,9.73325909813866,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0
15.2927895404804,8.48575823940337,8.12023960053921,7.74591983412392,7.38075133762322,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15.2137765030571,6.65806914796121,8.12085693585686,5.57365617714822,9.97032860526815,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14.5719444357968,5.18202038831078,5.36949900677428,8.15160404075868,8.59744814690202,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0
13.933499052656,5.41271751746535,6.37889859033749,7.61856310884468,6.93758424953558,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0
12.1208572447695,7.22957059042528,5.88251235079952,6.4222881058231,7.5832964933943,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
12.4986442732446,6.60690913558938,9.95510784210637,5.39548381348141,6.88218700583093,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14.0542274441148,6.107709283242,5.19483940559439,5.37403688533232,9.90217066952027,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
12.8556657661397,8.788771268446,5.6604771502316,5.14120539533906,6.37432207586244,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
14.8863826712951,9.46328537072986,6.61390693974681,6.04532766039483,7.11791551788338,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
14.7855686502865,7.988110386068,6.4302462991327,6.05324157862924,9.91503405850381,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0
15.0242322238272,8.30227450700477,8.85539466864429,7.81746837194078,6.5602774953004,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13.3487352470133,5.96102591371164,5.2496664354112,5.64638720010407,8.70747408829629,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1
14.7758876786538,8.80004386301152,8.81493530003354,5.82804667646997,8.82810595678166,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
13.8641651861182,5.31772273941897,9.79866039939225,9.35328476596624,5.75123853399418,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
13.3239471243443,5.76182737131603,5.15569389914162,7.94721785583533,5.18560313037597,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0
16.5559084796898,6.80474854074419,6.58223026897758,8.98321693413891,8.66199277690612,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
13.5548965993425,6.84594090213068,9.08255968242884,5.90873541776091,7.18939476646483,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
14.5474249288767,6.90124872722663,6.7174671869725,7.64172423281707,8.59801600920036,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
14.2106296126019,7.6052818831522,7.55682457238436,9.45288471062668,6.36137766297907,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0
12.8397670425645,7.90251403930597,6.46612351760268,6.70013849390671,5.3752334357705,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
13.0199040798314,5.55771905463189,9.25779382348992,6.63422083831392,7.26132830721326,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0
15.6323680991805,8.9297313708812,9.91763061843812,8.84933207649738,7.75562450988218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12.7675394751314,6.909168997081,5.95235397689976,8.25086962431669,5.14288778067566,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.5080770410946,5.11046727071516,8.77347803208977,9.17319240863435,5.55038207443431,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
15.2682537401446,8.92454935354181,5.54120625834912,9.66641425853595,8.19654735154472,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0
13.2961887455533,9.11239504581317,7.88551256293431,5.93694414943457,7.0417684817221,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
13.1968541541263,7.95826136367396,7.3061137762852,5.76044708141126,5.46301014372148,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
14.2883864452351,6.4027915650513,8.60145698185079,8.95714698941447,6.27702317666262,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13.5761418830638,7.54257484688424,9.15521041140892,5.31997957499698,7.08213499048725,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
14.6198917014243,5.88024675962515,8.73117030016147,7.44493048638105,9.80927910655737,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
14.9523729549929,9.29215981857851,6.5802841912955,8.937684209086,8.89571984414943,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
14.6481240983628,9.75131488987245,8.71506499010138,8.59419641667046,8.89313042978756,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1
14.6382501660839,8.27403529896401,5.9431459044572,7.89961313595995,8.74692382640205,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
13.4547641298446,6.07072313432582,7.76343523291871,5.04695128533058,8.32588706747629,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0
16.8230817040514,9.01830679853447,6.373707044404,9.78317771106958,9.51567744137719,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0
15.176881792892,9.93398212245665,6.83792822179385,6.76449014921673,7.04802635707892,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0
15.8154085460748,7.44900853605941,9.47571647237055,8.98396012489684,8.90776869608089,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
13.3267570932222,9.53721254365519,7.23787820781581,6.89310430898331,6.67288402561098,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1
15.605040965329,9.95625951210968,9.80497242300771,8.10245787375607,9.75310721201822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15.8780304830009,7.99173294915818,7.08381837583147,7.43569363025017,9.2568742937874,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0
16.139316325455,9.37063631252386,5.94216754077934,9.84097021748312,9.77213748265058,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
14.867440252881,5.11412779334933,7.53299387404695,7.88238774635829,9.50892135850154,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
13.1948312408238,9.07998314942233,7.8433612594381,5.90896316571161,8.10376485576853,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12.6163271628136,9.26256986218505,6.11254333285615,5.82072427729145,6.14697187207639,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
15.2374346150021,8.0832153907977,5.58347456273623,7.55015743197873,9.14089745259844,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
13.460794937367,5.75742085464299,6.2694363296032,5.1323444780428,9.75334233953618,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
13.4216766537291,7.32196236611344,9.74788079154678,7.71830196026713,5.37374738720246,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
15.4103365307998,9.98043959611095,7.20770443324,8.29230808652937,6.43556986702606,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
13.2400230109989,6.28406938747503,5.75873975059949,6.34687339188531,7.06381115014665,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
13.986556799599,7.15441055945121,7.16980798286386,9.97517822892405,7.18137644580565,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
14.2722988261829,7.75762517703697,9.99946154537611,8.66454283590429,8.94902542582713,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1
14.0632153840045,5.10497785173357,5.92825562460348,5.82261555478908,9.19493893161416,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
13.9949199568699,6.22565014869906,8.24898983933963,7.28047733893618,5.33443688065745,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
13.2915453699653,6.96263146353886,8.46166102681309,9.3996367615182,5.26425803545862,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0
14.3765119354546,8.92293391865678,6.37657871702686,8.36435853503644,9.15437905816361,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
15.8304929390595,6.76828858326189,9.66951309819706,8.18772314349189,8.64255855674855,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
14.1007185413233,6.99865745613351,8.57537749921903,9.57416134071536,5.27876514242962,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
17.0669805817087,8.99464547517709,9.36175870359875,7.10263384506106,9.68703123857267,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
13.5938673285225,7.81754634575918,8.76021012896672,6.20039095054381,5.0849065836519,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
16.2735661905144,8.20672494242899,8.26739646377973,9.19940654654056,9.60658387979493,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
11.4116013945232,5.59534091153182,9.1071121674031,7.41357767605223,6.24591267900541,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0
15.7742042577803,6.73815728165209,6.12969673704356,8.9414655813016,7.32069455436431,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0
14.7280593311114,8.62358948215842,9.06563547323458,7.56861702189781,9.30620892904699,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
14.3271264245309,8.79819244379178,6.8889002839569,7.90304571157321,6.00019316305406,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15.1478709956862,9.16620713542216,8.15798123832792,8.49028750089929,6.8604503350798,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
13.900918272958,9.10562391625717,8.86320469318889,7.4974019092042,8.89503548853099,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
15.4578750608048,9.94418713264167,5.50091652083211,8.68534329347312,5.58709742734209,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0
14.2686675984884,8.41688548214734,7.81693155644462,6.00455575273372,8.55926455697045,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
15.0606854261966,7.87953878287226,7.87265744525939,8.86606529937126,7.59407471050508,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.3512254029612,7.84413533983752,7.26483751321211,5.39429865544662,7.65551295364276,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
15.7480666324036,8.80235551623628,6.00640151067637,6.35623846552335,9.30730082094669,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0
14.4331113596928,6.64336705696769,9.62841144879349,5.76249789679423,9.25348119344562,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
14.8632080673601,8.67430948186666,9.55331790493801,5.624230686808,9.91578142624348,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1
15.0181432253678,7.30275149573572,7.22903353860602,8.74015133827925,9.36633318895474,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1
12.8847300623337,9.27786978427321,5.24231489282101,5.65453317947686,6.0403172171209,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
13.0097069081583,6.32228340138681,8.43641678686254,7.17596008325927,9.65796964825131,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
